Year,FieldOfStudyId,Gender,Authorships,DistinctPapers,Gender 
1985.0,86803240,-2,123807,123807,N/A $\notin$ constraint
1978.0,127313418,-2,42110,42110,N/A $\notin$ constraint
2005.0,39432304,0,21865,21865,Female
1995.0,33923547,-2,64648,64648,N/A $\notin$ constraint
1980.0,86803240,-2,160741,160741,N/A $\notin$ constraint
1990.0,15744967,1,45966,45966,Male
1984.0,192562407,1,96609,96609,Male
1925.0,39432304,1,1281,1281,Male
1971.0,205649164,-2,12366,12366,N/A $\notin$ constraint
1964.0,142362112,-2,12140,12140,N/A $\notin$ constraint
1878.0,142362112,-2,3117,3117,N/A $\notin$ constraint
1932.0,127313418,-2,2168,2168,N/A $\notin$ constraint
1965.0,71924100,-1,17674,17674,N/A $\in$ constraint
1898.0,142362112,1,1452,1452,Male
1966.0,71924100,0,5851,5851,Female
1965.0,192562407,0,2012,2012,Female
2019.0,17744445,1,85049,85049,Male
1877.0,71924100,-2,1055,1055,N/A $\notin$ constraint
1915.0,86803240,1,1261,1261,Male
1932.0,127313418,0,97,97,Female
1899.0,127313418,1,422,422,Male
1921.0,142362112,0,351,351,Female
1960.0,144024400,-1,343,343,N/A $\in$ constraint
1929.0,142362112,-1,758,758,N/A $\in$ constraint
1855.0,144024400,-2,47,47,N/A $\notin$ constraint
1966.0,144133560,-1,344,344,N/A $\in$ constraint
1858.0,86803240,1,170,170,Male
1931.0,15744967,0,482,482,Female
1886.0,33923547,-2,281,281,N/A $\notin$ constraint
1898.0,71924100,-1,228,228,N/A $\in$ constraint
1806.0,205649164,-2,43,43,N/A $\notin$ constraint
1963.0,138885662,0,651,651,Female
1877.0,144024400,0,3,3,Female
1872.0,205649164,1,296,296,Male
1913.0,144133560,-1,38,38,N/A $\in$ constraint
1838.0,33923547,-2,40,40,N/A $\notin$ constraint
1871.0,185592680,-2,481,481,N/A $\notin$ constraint
1869.0,127313418,-2,265,265,N/A $\notin$ constraint
1869.0,185592680,1,125,125,Male
1843.0,185592680,-2,219,219,N/A $\notin$ constraint
1921.0,185592680,-1,440,440,N/A $\in$ constraint
1873.0,138885662,1,235,235,Male
1855.0,71924100,1,412,412,Male
1835.0,17744445,-2,73,73,N/A $\notin$ constraint
1918.0,138885662,0,61,61,Female
1905.0,205649164,1,841,841,Male
1952.0,138885662,0,340,340,Female
1870.0,41008148,1,101,101,Male
1864.0,95457728,0,44,44,Female
1879.0,41008148,1,125,125,Male
1863.0,15744967,1,43,43,Male
1926.0,185592680,-1,1086,1086,N/A $\in$ constraint
1909.0,144133560,1,225,225,Male
1931.0,17744445,0,261,261,Female
1924.0,142362112,0,459,459,Female
1811.0,142362112,-2,287,287,N/A $\notin$ constraint
1930.0,205649164,0,222,222,Female
1964.0,121332964,0,751,751,Female
1895.0,33923547,-2,512,512,N/A $\notin$ constraint
1840.0,86803240,-2,118,118,N/A $\notin$ constraint
1897.0,142362112,-1,249,249,N/A $\in$ constraint
1897.0,144024400,-2,217,217,N/A $\notin$ constraint
1907.0,33923547,-1,24,24,N/A $\in$ constraint
1944.0,162324750,-2,453,453,N/A $\notin$ constraint
1880.0,205649164,1,439,439,Male
1911.0,121332964,0,37,37,Female
1863.0,121332964,-1,7,7,N/A $\in$ constraint
1811.0,138885662,-2,149,149,N/A $\notin$ constraint
1804.0,142362112,1,197,197,Male
1915.0,127313418,-1,123,123,N/A $\in$ constraint
1873.0,205649164,1,316,316,Male
1941.0,144133560,-1,152,152,N/A $\in$ constraint
1943.0,144024400,0,265,265,Female
1812.0,205649164,1,43,43,Male
1847.0,86803240,1,62,62,Male
1955.0,144133560,0,177,177,Female
1872.0,95457728,-2,573,573,N/A $\notin$ constraint
1848.0,121332964,1,34,34,Male
1853.0,205649164,1,241,241,Male
1923.0,127413603,0,160,160,Female
1946.0,127313418,0,118,118,Female
1950.0,17744445,0,577,577,Female
1914.0,205649164,-1,227,227,N/A $\in$ constraint
1925.0,41008148,0,201,201,Female
1906.0,185592680,0,65,65,Female
1898.0,121332964,1,337,337,Male
1882.0,33923547,1,100,100,Male
1965.0,144133560,0,309,309,Female
1912.0,144133560,1,311,311,Male
1876.0,15744967,1,52,52,Male
1917.0,127413603,-1,298,298,N/A $\in$ constraint
1873.0,144024400,-2,72,72,N/A $\notin$ constraint
1876.0,41008148,-2,375,375,N/A $\notin$ constraint
1854.0,39432304,1,18,18,Male
1850.0,144024400,1,16,16,Male
1925.0,162324750,-1,56,56,N/A $\in$ constraint
1826.0,205649164,1,101,101,Male
1919.0,17744445,-1,151,151,N/A $\in$ constraint
1854.0,142362112,0,38,38,Female
1931.0,144133560,-1,109,109,N/A $\in$ constraint
1928.0,138885662,-1,246,246,N/A $\in$ constraint
1881.0,17744445,0,16,16,Female
1906.0,15744967,1,300,300,Male
1881.0,144133560,-2,107,107,N/A $\notin$ constraint
1876.0,144133560,1,18,18,Male
1883.0,192562407,1,79,79,Male
1847.0,185592680,-2,166,166,N/A $\notin$ constraint
1883.0,144024400,-2,68,68,N/A $\notin$ constraint
1925.0,95457728,-1,305,305,N/A $\in$ constraint
1879.0,127413603,0,14,14,Female
1894.0,144024400,1,124,124,Male
1887.0,127313418,1,181,181,Male
1939.0,33923547,-1,97,97,N/A $\in$ constraint
1944.0,144024400,-1,123,123,N/A $\in$ constraint
1803.0,95457728,1,89,89,Male
1847.0,192562407,-2,40,40,N/A $\notin$ constraint
1891.0,185592680,0,44,44,Female
1911.0,17744445,0,65,65,Female
1889.0,15744967,0,16,16,Female
1855.0,71924100,0,10,10,Female
1890.0,127413603,0,18,18,Female
1935.0,162324750,0,93,93,Female
1928.0,127413603,-1,374,374,N/A $\in$ constraint
1900.0,205649164,-1,115,115,N/A $\in$ constraint
1912.0,121332964,0,43,43,Female
1887.0,192562407,-2,601,601,N/A $\notin$ constraint
1894.0,121332964,1,263,263,Male
1892.0,144133560,1,63,63,Male
1942.0,39432304,-1,157,157,N/A $\in$ constraint
1888.0,17744445,1,259,259,Male
1927.0,86803240,0,476,476,Female
1914.0,95457728,-1,214,214,N/A $\in$ constraint
1894.0,142362112,0,145,145,Female
1869.0,185592680,-2,512,512,N/A $\notin$ constraint
1908.0,15744967,-1,68,68,N/A $\in$ constraint
1944.0,162324750,0,80,80,Female
1890.0,127413603,-1,139,139,N/A $\in$ constraint
1932.0,205649164,0,246,246,Female
1929.0,41008148,-1,197,197,N/A $\in$ constraint
1848.0,142362112,-1,115,115,N/A $\in$ constraint
1946.0,127313418,-1,212,212,N/A $\in$ constraint
1956.0,162324750,0,139,139,Female
1816.0,127313418,-2,8,8,N/A $\notin$ constraint
1843.0,138885662,1,127,127,Male
1907.0,95457728,0,153,153,Female
1882.0,192562407,1,65,65,Male
1877.0,33923547,1,74,74,Male
1869.0,127413603,1,126,126,Male
1846.0,144133560,1,17,17,Male
1817.0,17744445,1,27,27,Male
1889.0,205649164,-1,63,63,N/A $\in$ constraint
1818.0,162324750,1,6,6,Male
1910.0,138885662,0,88,88,Female
1835.0,86803240,-2,50,50,N/A $\notin$ constraint
1860.0,17744445,-1,19,19,N/A $\in$ constraint
1932.0,127413603,-1,514,514,N/A $\in$ constraint
1871.0,17744445,-2,211,211,N/A $\notin$ constraint
1921.0,162324750,-1,58,58,N/A $\in$ constraint
1843.0,86803240,1,98,98,Male
1952.0,39432304,0,159,159,Female
1945.0,39432304,0,59,59,Female
1936.0,162324750,-1,141,141,N/A $\in$ constraint
1864.0,127413603,-2,223,223,N/A $\notin$ constraint
1945.0,33923547,0,83,83,Female
1846.0,162324750,1,18,18,Male
1911.0,15744967,0,97,97,Female
1877.0,142362112,-1,135,135,N/A $\in$ constraint
,144133560,0,23,23,Female
1837.0,95457728,-2,152,152,N/A $\notin$ constraint
1922.0,41008148,-1,198,198,N/A $\in$ constraint
1843.0,15744967,-2,35,35,N/A $\notin$ constraint
1841.0,185592680,-2,153,153,N/A $\notin$ constraint
1808.0,138885662,-2,113,113,N/A $\notin$ constraint
1821.0,205649164,1,75,75,Male
1927.0,17744445,-1,271,271,N/A $\in$ constraint
1867.0,144024400,-2,51,51,N/A $\notin$ constraint
1936.0,144133560,0,118,118,Female
1898.0,39432304,1,131,131,Male
1854.0,127313418,-2,108,108,N/A $\notin$ constraint
1840.0,121332964,-2,66,66,N/A $\notin$ constraint
1944.0,121332964,-1,116,116,N/A $\in$ constraint
1854.0,17744445,1,90,90,Male
1817.0,142362112,1,268,268,Male
1800.0,127413603,1,152,152,Male
1908.0,95457728,-1,163,163,N/A $\in$ constraint
1836.0,127413603,1,50,50,Male
1942.0,33923547,0,87,87,Female
1923.0,41008148,-1,159,159,N/A $\in$ constraint
1904.0,121332964,-1,56,56,N/A $\in$ constraint
1880.0,127313418,1,175,175,Male
1872.0,39432304,1,34,34,Male
1885.0,138885662,0,27,27,Female
1884.0,162324750,-2,60,60,N/A $\notin$ constraint
1831.0,205649164,-2,99,99,N/A $\notin$ constraint
1891.0,138885662,0,34,34,Female
1900.0,205649164,0,94,94,Female
1803.0,33923547,1,5,5,Male
1834.0,95457728,1,157,157,Male
1887.0,144133560,-2,166,166,N/A $\notin$ constraint
1851.0,127413603,1,68,68,Male
1834.0,95457728,0,13,13,Female
1860.0,39432304,1,18,18,Male
1883.0,86803240,-1,20,20,N/A $\in$ constraint
1907.0,33923547,0,27,27,Female
1819.0,41008148,1,15,15,Male
1819.0,15744967,1,13,13,Male
1913.0,121332964,-1,120,120,N/A $\in$ constraint
1915.0,41008148,-1,76,76,N/A $\in$ constraint
1858.0,185592680,1,73,73,Male
,162324750,-2,47,47,N/A $\notin$ constraint
1847.0,41008148,1,46,46,Male
1873.0,39432304,1,39,39,Male
1893.0,39432304,1,96,96,Male
1848.0,192562407,1,21,21,Male
1885.0,138885662,-1,77,77,N/A $\in$ constraint
1873.0,15744967,-2,96,96,N/A $\notin$ constraint
1824.0,205649164,-2,63,63,N/A $\notin$ constraint
1872.0,144024400,-2,71,71,N/A $\notin$ constraint
1880.0,17744445,-1,15,15,N/A $\in$ constraint
1868.0,121332964,1,42,42,Male
1861.0,127313418,1,80,80,Male
,95457728,1,55,55,Male
1855.0,33923547,1,62,62,Male
1854.0,127413603,1,76,76,Male
1868.0,127313418,-1,7,7,N/A $\in$ constraint
1945.0,121332964,-1,140,140,N/A $\in$ constraint
1899.0,138885662,-1,87,87,N/A $\in$ constraint
1924.0,138885662,0,127,127,Female
1821.0,142362112,-1,44,44,N/A $\in$ constraint
1814.0,142362112,1,178,178,Male
1881.0,192562407,-1,40,40,N/A $\in$ constraint
1917.0,144024400,-1,49,49,N/A $\in$ constraint
1852.0,86803240,-1,15,15,N/A $\in$ constraint
1920.0,127413603,-1,341,341,N/A $\in$ constraint
1867.0,138885662,-1,28,28,N/A $\in$ constraint
,121332964,1,56,56,Male
1897.0,192562407,-1,50,50,N/A $\in$ constraint
1832.0,192562407,1,18,18,Male
1843.0,127413603,1,59,59,Male
1854.0,15744967,-2,44,44,N/A $\notin$ constraint
1831.0,192562407,-2,32,32,N/A $\notin$ constraint
1880.0,39432304,1,45,45,Male
1835.0,144133560,-2,11,11,N/A $\notin$ constraint
1901.0,41008148,0,48,48,Female
1821.0,185592680,1,12,12,Male
1802.0,71924100,-2,114,114,N/A $\notin$ constraint
1866.0,39432304,-2,52,52,N/A $\notin$ constraint
1865.0,144024400,-2,29,29,N/A $\notin$ constraint
1812.0,33923547,-2,7,7,N/A $\notin$ constraint
1821.0,95457728,-1,7,7,N/A $\in$ constraint
1836.0,144133560,-2,17,17,N/A $\notin$ constraint
1839.0,15744967,1,29,29,Male
1881.0,185592680,0,27,27,Female
1807.0,162324750,1,7,7,Male
1920.0,138885662,-1,108,108,N/A $\in$ constraint
1886.0,95457728,0,34,34,Female
1871.0,185592680,0,7,7,Female
1918.0,39432304,-1,75,75,N/A $\in$ constraint
1905.0,39432304,-1,86,86,N/A $\in$ constraint
1865.0,138885662,-1,48,48,N/A $\in$ constraint
1850.0,15744967,-1,4,4,N/A $\in$ constraint
1882.0,127313418,-1,10,10,N/A $\in$ constraint
1922.0,121332964,0,49,49,Female
1858.0,17744445,1,115,115,Male
1921.0,162324750,0,26,26,Female
1868.0,15744967,1,57,57,Male
1913.0,41008148,-1,94,94,N/A $\in$ constraint
1821.0,71924100,1,32,32,Male
1811.0,127413603,-1,3,3,N/A $\in$ constraint
1898.0,86803240,0,46,46,Female
1875.0,185592680,-1,24,24,N/A $\in$ constraint
1807.0,162324750,-2,2,2,N/A $\notin$ constraint
1913.0,162324750,0,19,19,Female
1862.0,121332964,-1,12,12,N/A $\in$ constraint
1821.0,192562407,1,6,6,Male
1818.0,17744445,1,29,29,Male
1823.0,127413603,1,17,17,Male
,39432304,-1,32,32,N/A $\in$ constraint
1826.0,192562407,-2,19,19,N/A $\notin$ constraint
1872.0,144133560,-2,73,73,N/A $\notin$ constraint
1923.0,144024400,-1,51,51,N/A $\in$ constraint
1859.0,205649164,-1,43,43,N/A $\in$ constraint
1876.0,127413603,0,10,10,Female
1900.0,41008148,-1,63,63,N/A $\in$ constraint
1828.0,138885662,-1,18,18,N/A $\in$ constraint
1822.0,39432304,1,8,8,Male
1866.0,39432304,1,33,33,Male
1833.0,86803240,-2,50,50,N/A $\notin$ constraint
1873.0,86803240,-1,12,12,N/A $\in$ constraint
1867.0,144024400,1,27,27,Male
1812.0,127413603,-2,10,10,N/A $\notin$ constraint
1834.0,15744967,-2,33,33,N/A $\notin$ constraint
1922.0,144133560,0,46,46,Female
1862.0,17744445,-1,13,13,N/A $\in$ constraint
1910.0,144133560,-1,63,63,N/A $\in$ constraint
1853.0,127413603,-1,40,40,N/A $\in$ constraint
1864.0,41008148,-2,140,140,N/A $\notin$ constraint
1862.0,17744445,0,4,4,Female
1881.0,39432304,1,48,48,Male
1916.0,144024400,-1,30,30,N/A $\in$ constraint
1839.0,39432304,-2,34,34,N/A $\notin$ constraint
1853.0,205649164,0,15,15,Female
1848.0,144133560,1,31,31,Male
1899.0,17744445,-1,89,89,N/A $\in$ constraint
1874.0,127313418,-1,32,32,N/A $\in$ constraint
1833.0,95457728,-1,18,18,N/A $\in$ constraint
1846.0,205649164,-1,19,19,N/A $\in$ constraint
1809.0,127413603,-2,24,24,N/A $\notin$ constraint
1800.0,144024400,-1,14,14,N/A $\in$ constraint
1817.0,33923547,-2,11,11,N/A $\notin$ constraint
1853.0,121332964,0,4,4,Female
1816.0,121332964,-2,21,21,N/A $\notin$ constraint
1810.0,95457728,0,4,4,Female
1872.0,127313418,-1,29,29,N/A $\in$ constraint
1889.0,192562407,1,98,98,Male
1885.0,144133560,1,23,23,Male
1871.0,95457728,0,35,35,Female
1881.0,162324750,-2,59,59,N/A $\notin$ constraint
1898.0,127413603,0,17,17,Female
1817.0,39432304,-2,9,9,N/A $\notin$ constraint
1904.0,144133560,0,11,11,Female
1841.0,39432304,-2,17,17,N/A $\notin$ constraint
1840.0,138885662,-1,12,12,N/A $\in$ constraint
1803.0,86803240,1,18,18,Male
1857.0,162324750,0,1,1,Female
1880.0,144024400,0,6,6,Female
1813.0,41008148,-2,11,11,N/A $\notin$ constraint
1906.0,144133560,0,18,18,Female
1816.0,192562407,-2,17,17,N/A $\notin$ constraint
1846.0,33923547,1,33,33,Male
1908.0,39432304,-1,42,42,N/A $\in$ constraint
1882.0,192562407,-1,10,10,N/A $\in$ constraint
1911.0,144133560,-1,45,45,N/A $\in$ constraint
1859.0,17744445,0,7,7,Female
1886.0,121332964,-1,7,7,N/A $\in$ constraint
1898.0,162324750,0,8,8,Female
1892.0,144133560,0,5,5,Female
1848.0,39432304,1,11,11,Male
1883.0,185592680,0,19,19,Female
1918.0,162324750,-1,16,16,N/A $\in$ constraint
1813.0,121332964,1,5,5,Male
1880.0,15744967,0,11,11,Female
1846.0,185592680,0,2,2,Female
1829.0,142362112,0,16,16,Female
1864.0,144133560,0,4,4,Female
1842.0,86803240,0,3,3,Female
1815.0,15744967,-2,7,7,N/A $\notin$ constraint
1811.0,39432304,-2,6,6,N/A $\notin$ constraint
1863.0,192562407,1,26,26,Male
1835.0,71924100,-1,9,9,N/A $\in$ constraint
1858.0,39432304,1,18,18,Male
1888.0,192562407,-1,16,16,N/A $\in$ constraint
1860.0,144024400,1,15,15,Male
1844.0,121332964,-1,5,5,N/A $\in$ constraint
1846.0,15744967,0,7,7,Female
1828.0,95457728,0,5,5,Female
1829.0,144024400,1,12,12,Male
1883.0,127313418,0,6,6,Female
1891.0,17744445,0,21,21,Female
1829.0,17744445,-1,9,9,N/A $\in$ constraint
1881.0,121332964,-1,22,22,N/A $\in$ constraint
1872.0,39432304,0,1,1,Female
1903.0,162324750,0,9,9,Female
1883.0,41008148,0,6,6,Female
1804.0,86803240,-2,20,20,N/A $\notin$ constraint
1844.0,95457728,0,14,14,Female
1884.0,41008148,-1,23,23,N/A $\in$ constraint
1819.0,192562407,-2,5,5,N/A $\notin$ constraint
1808.0,162324750,1,6,6,Male
1836.0,185592680,-1,3,3,N/A $\in$ constraint
1827.0,33923547,1,18,18,Male
1842.0,127313418,-1,12,12,N/A $\in$ constraint
1809.0,144024400,1,6,6,Male
1861.0,17744445,0,6,6,Female
1883.0,33923547,0,5,5,Female
1884.0,144024400,-1,10,10,N/A $\in$ constraint
1847.0,127413603,-1,10,10,N/A $\in$ constraint
1865.0,41008148,-1,10,10,N/A $\in$ constraint
1851.0,86803240,-1,6,6,N/A $\in$ constraint
1817.0,205649164,-1,5,5,N/A $\in$ constraint
1887.0,41008148,0,3,3,Female
1827.0,86803240,0,2,2,Female
1874.0,121332964,0,7,7,Female
1828.0,144024400,0,1,1,Female
1877.0,15744967,0,7,7,Female
1833.0,205649164,0,3,3,Female
1842.0,17744445,-1,5,5,N/A $\in$ constraint
1833.0,162324750,0,1,1,Female
1872.0,144133560,-1,4,4,N/A $\in$ constraint
1872.0,15744967,-1,6,6,N/A $\in$ constraint
1841.0,33923547,-1,1,1,N/A $\in$ constraint
1844.0,41008148,-1,6,6,N/A $\in$ constraint
1837.0,127313418,-1,3,3,N/A $\in$ constraint
1866.0,185592680,0,5,5,Female
1847.0,41008148,0,1,1,Female
1889.0,144133560,-1,4,4,N/A $\in$ constraint
1896.0,144133560,0,5,5,Female
1802.0,144024400,-1,1,1,N/A $\in$ constraint
1830.0,144024400,-1,3,3,N/A $\in$ constraint
1855.0,127313418,-1,15,15,N/A $\in$ constraint
1891.0,127313418,0,2,2,Female
1873.0,17744445,0,5,5,Female
1864.0,15744967,-1,2,2,N/A $\in$ constraint
1823.0,205649164,0,4,4,Female
1806.0,138885662,-1,3,3,N/A $\in$ constraint
1851.0,138885662,0,5,5,Female
1839.0,144024400,-1,2,2,N/A $\in$ constraint
1801.0,15744967,1,8,8,Male
1822.0,86803240,0,5,5,Female
1868.0,185592680,0,4,4,Female
1876.0,33923547,-1,11,11,N/A $\in$ constraint
1857.0,15744967,-1,4,4,N/A $\in$ constraint
1884.0,127313418,0,3,3,Female
1836.0,162324750,1,6,6,Male
1806.0,162324750,-2,2,2,N/A $\notin$ constraint
1878.0,39432304,-1,7,7,N/A $\in$ constraint
1887.0,17744445,0,15,15,Female
1863.0,86803240,0,2,2,Female
1816.0,95457728,0,4,4,Female
1851.0,144133560,1,8,8,Male
1807.0,15744967,-2,5,5,N/A $\notin$ constraint
1831.0,33923547,0,3,3,Female
1802.0,205649164,0,5,5,Female
1855.0,144024400,-1,3,3,N/A $\in$ constraint
1865.0,86803240,-1,8,8,N/A $\in$ constraint
1849.0,121332964,0,3,3,Female
1802.0,15744967,-1,2,2,N/A $\in$ constraint
1837.0,121332964,-1,1,1,N/A $\in$ constraint
1815.0,138885662,0,3,3,Female
1807.0,121332964,1,4,4,Male
1817.0,144133560,1,2,2,Male
1839.0,17744445,0,1,1,Female
1838.0,144024400,-1,4,4,N/A $\in$ constraint
1804.0,17744445,-1,2,2,N/A $\in$ constraint
1858.0,41008148,0,1,1,Female
1836.0,127313418,0,2,2,Female
1810.0,144133560,1,1,1,Male
1819.0,127413603,-1,2,2,N/A $\in$ constraint
1868.0,192562407,-1,38,38,N/A $\in$ constraint
1883.0,39432304,-1,5,5,N/A $\in$ constraint
1818.0,71924100,-1,5,5,N/A $\in$ constraint
1830.0,86803240,0,2,2,Female
1871.0,144133560,-1,2,2,N/A $\in$ constraint
1811.0,127413603,0,1,1,Female
1882.0,162324750,0,1,1,Female
1837.0,127413603,0,1,1,Female
1822.0,15744967,-1,1,1,N/A $\in$ constraint
1803.0,15744967,0,1,1,Female
1972.0,41008148,1,13602,13602,Male
2005.0,17744445,-2,154998,154998,N/A $\notin$ constraint
1959.0,15744967,1,6221,6221,Male
1990.0,192562407,1,178082,178082,Male
1991.0,15744967,-1,14916,14916,N/A $\in$ constraint
1996.0,71924100,0,140573,140573,Female
1998.0,127413603,1,179579,179579,Male
2011.0,127313418,-2,312993,312993,N/A $\notin$ constraint
1982.0,86803240,-2,103937,103937,N/A $\notin$ constraint
2012.0,41008148,0,158331,158331,Female
1992.0,144133560,1,16014,16014,Male
1982.0,39432304,1,12978,12978,Male
1995.0,121332964,-1,259681,259681,N/A $\in$ constraint
1956.0,86803240,-2,22951,22951,N/A $\notin$ constraint
2013.0,138885662,1,35176,35176,Male
1964.0,138885662,1,5528,5528,Male
1897.0,71924100,-2,2937,2937,N/A $\notin$ constraint
1956.0,142362112,-1,1116,1116,N/A $\in$ constraint
1971.0,144133560,-2,5196,5196,N/A $\notin$ constraint
1969.0,142362112,-1,2395,2395,N/A $\in$ constraint
1880.0,138885662,-2,931,931,N/A $\notin$ constraint
1953.0,127413603,-1,632,632,N/A $\in$ constraint
1940.0,144133560,0,131,131,Female
1931.0,138885662,-2,3245,3245,N/A $\notin$ constraint
1944.0,144133560,1,547,547,Male
1943.0,33923547,-2,1201,1201,N/A $\notin$ constraint
1932.0,121332964,-1,160,160,N/A $\in$ constraint
1877.0,127413603,1,145,145,Male
1928.0,33923547,0,89,89,Female
1943.0,192562407,1,3208,3208,Male
1842.0,127413603,1,68,68,Male
2019.0,39432304,1,218570,218570,Male
2021.0,127313418,0,3124,3124,Female
2011.0,41008148,-2,1340117,1340117,N/A $\notin$ constraint
1999.0,41008148,-2,333012,333012,N/A $\notin$ constraint
1977.0,192562407,1,64595,64595,Male
1999.0,71924100,1,505399,505399,Male
2016.0,162324750,-2,135700,135700,N/A $\notin$ constraint
1987.0,144133560,-1,2236,2236,N/A $\in$ constraint
2015.0,121332964,1,393288,393288,Male
1968.0,121332964,-2,62596,62596,N/A $\notin$ constraint
1969.0,205649164,1,6891,6891,Male
1986.0,192562407,-1,86069,86069,N/A $\in$ constraint
1960.0,71924100,-2,108261,108261,N/A $\notin$ constraint
1954.0,71924100,1,20645,20645,Male
1970.0,17744445,-1,1795,1795,N/A $\in$ constraint
1954.0,33923547,-2,4024,4024,N/A $\notin$ constraint
1923.0,144133560,-2,878,878,N/A $\notin$ constraint
2005.0,127313418,0,17798,17798,Female
1971.0,138885662,-2,8324,8324,N/A $\notin$ constraint
1997.0,33923547,0,13086,13086,Female
1943.0,205649164,1,1496,1496,Male
1836.0,33923547,-2,35,35,N/A $\notin$ constraint
1918.0,138885662,-1,80,80,N/A $\in$ constraint
1928.0,41008148,-1,170,170,N/A $\in$ constraint
1951.0,39432304,0,170,170,Female
1902.0,33923547,-2,1627,1627,N/A $\notin$ constraint
1903.0,142362112,-1,275,275,N/A $\in$ constraint
1859.0,138885662,-2,420,420,N/A $\notin$ constraint
1895.0,192562407,-2,2527,2527,N/A $\notin$ constraint
1845.0,205649164,-2,176,176,N/A $\notin$ constraint
1809.0,138885662,-2,157,157,N/A $\notin$ constraint
2003.0,71924100,0,300295,300295,Female
2000.0,39432304,-2,118982,118982,N/A $\notin$ constraint
2001.0,205649164,1,44838,44838,Male
2008.0,144024400,1,46217,46217,Male
1999.0,41008148,0,34602,34602,Female
1996.0,144024400,1,20288,20288,Male
1983.0,39432304,1,13153,13153,Male
